h_rms,h_peak,h_peak_to_peak,h_crest_factor,h_kurtosis,h_skewness,h_std_dev,h_shape_factor,h_impulse_factor,h_margin_factor,h_freq_center,h_mean_sq_freq,h_rms_freq,h_freq_variance,v_rms,v_peak,v_peak_to_peak,v_crest_factor,v_kurtosis,v_skewness,v_std_dev,v_shape_factor,v_impulse_factor,v_margin_factor,v_freq_center,v_mean_sq_freq,v_rms_freq,v_freq_variance,rul,bearing_name,operating_condition,normalized_time
0.059664642639206816,0.18132257668547175,0.3621794236173732,3.0137373512937287,2.9769624751416304,0.013737351293728866,0.059897507515991946,1.2527474702587458,5.193292852784136,7.391243003103975,3013.737351293729,15137373.512937289,3815.0876322917643,5087081.405298076,0.06122914924476427,0.1825886708823056,0.364078564912624,3.029382417349303,3.0551878054195027,0.029382417349303337,0.06067976081877067,1.2558764834698608,5.224582984895285,7.4381782012706985,3029.382417349303,15293824.173493033,3838.555231375126,5165306.735575948,125.0,Synthetic_1_1,1,0.03678929765886287
0.06047448881876073,0.18118150418471615,0.3621210460978663,3.0224865123477676,3.012421335030749,0.022486512347767364,0.06035350768297772,1.2544973024695534,5.209489776375215,7.4165599300347695,3022.4865123477675,15224865.123477673,3827.7097016320186,5132499.451370944,0.06105794289618273,0.18234841233956015,0.36387140833013226,3.0283210531219873,3.0415940389018488,0.028321053121987322,0.060645234721688715,1.2556642106243974,5.221158857923655,7.434063552357429,3028.3210531219875,15283210.531219872,3836.461512793349,5161672.155242044,125.0,Synthetic_1_1,1,0.04013377926421405
0.058422430574196056,0.18483369294587715,0.3677541056470965,3.0026063279882047,2.90474693541238,0.002606327988204628,0.059379070696524955,1.250521265597641,5.168448611483921,7.35603002541442,3002.6063279882046,15026063.279882045,3797.387752851872,5034770.770375805,0.06114922045485449,0.18263415172856284,0.364454793821125,3.029874226794789,3.041086429445302,0.029874226794788995,0.060742465636854176,1.2559748453589579,5.22298440909709,7.437833721834173,3029.8742267947887,15298742.26794789,3838.2896010617487,5171110.264408727,125.0,Synthetic_1_1,1,0.043478260869565216
0.05871501776289079,0.1847696424512375,0.36781436706996196,3.006162192912328,2.91426737206967,0.006162192912327863,0.0595774766791473,1.2512324385824656,5.174300355257816,7.365849888840762,3006.162192912328,15061621.929123277,3802.219877997254,5054222.335799097,0.061745414402558145,0.18393076440052009,0.36655604999388586,3.036466159309002,3.065787204053038,0.03646615930900148,0.06109267499898098,1.2572932318618004,5.234908288051163,7.456761788030782,3036.466159309002,15364661.593090015,3847.675827592265,5205742.167782466,125.0,Synthetic_1_1,1,0.046822742474916385
0.05998292384000146,0.18276020916620922,0.36495813080317746,3.0194607367477238,2.972516915437262,0.019460736747724052,0.06026406760462194,1.253892147349545,5.199658476800028,7.404939828892468,3019.460736747724,15194607.36747724,3821.6660215095458,5122387.295778754,0.06056621521087519,0.18167764179099277,0.3633342797403528,3.025293650456461,3.0016814839809487,0.02529365045646137,0.06055571329005881,1.2550587300912923,5.211324304217503,7.42243857001868,3025.2936504564614,15252936.504564613,3830.415392072652,5151551.864322441,125.0,Synthetic_1_1,1,0.05016722408026756
0.05963871761823789,0.1839803084563858,0.36694778579243714,3.016627541639465,2.9501245985372275,0.016627541639465126,0.0601451331784051,1.253325508327893,5.192774352364758,7.39567701593286,3016.627541639465,15166275.416394653,3816.914556606355,5109893.561040135,0.061333501709867275,0.18331855215830686,0.36595515134531875,3.033575382555759,3.034863803118697,0.033575382555759,0.060992525224219794,1.2567150765111517,5.226670034197346,7.446520538681742,3033.575382555759,15335753.825557591,3842.3363179807957,5194632.765621604,125.0,Synthetic_1_1,1,0.05351170568561873
0.06107320574106312,0.18290536989059408,0.3654964924485929,3.0315705669714377,3.016631340585709,0.03157056697143769,0.06091608207476548,1.2563141133942874,5.221464114821262,7.439785756316572,3031.5705669714375,15315705.669714376,3838.8274223635112,5186280.928502673,0.06044869165187439,0.18289740873859045,0.36548455072058744,3.0253254260795504,2.985405636126272,0.02532542607955039,0.060603825030171116,1.2550650852159102,5.208973833037487,7.42105033364091,3025.32542607955,15253254.260795504,3829.45971102568,5155055.224043237,125.0,Synthetic_1_1,1,0.056856187290969896
0.05995942711643159,0.1844184017269008,0.3679287793782804,3.0210200936929485,2.955689668625949,0.021020093692948424,0.06041343915419219,1.2542040187385897,5.199188542328631,7.407457325412475,3021.0200936929486,15210200.936929485,3822.5000402049745,5135200.802912903,0.06119161754444124,0.18325068628083527,0.3661772062091821,3.033341997973045,3.0172991900264314,0.033341997973044955,0.06102953436819702,1.256668399594609,5.2238323508888245,7.444423038252765,3033.341997973045,15333419.97973045,3840.9828966251193,5196810.324313385,125.0,Synthetic_1_1,1,0.06020066889632107
0.05956473430975361,0.18575572143593727,0.37009913917053927,3.017649538237483,2.9306677871220868,0.017649538237483206,0.06027088616042126,1.2535299076474966,5.191294686195072,7.396712409403498,3017.6495382374833,15176495.382374832,3816.942534780974,5120020.266438252,0.06084689495672122,0.18319140014200208,0.36625265722963646,3.030471144707159,2.9947758194704672,0.030471144707159274,0.06091196648390506,1.2560942289414319,5.216937899134424,7.435177228812526,3030.4711447071595,15304711.447071593,3836.1749444854877,5184128.298786633,125.0,Synthetic_1_1,1,0.06354515050167224
0.062553378666997,0.18619448723206944,0.37092332569521735,3.0481013037427274,3.0747788340592592,0.048101303742727246,0.06182055428253623,1.2596202607485454,5.25106757333994,7.487478658990665,3048.1013037427274,15481013.037427273,3862.1185107980373,5273951.334767148,0.061184725863068175,0.18345718162421176,0.36681736728343084,3.0344147757034388,3.0063461938628175,0.034414775703438885,0.06113622788057181,1.2568829551406877,5.223694517261363,7.446419074872799,3034.414775703439,15344147.75703439,3841.5887187391045,5205518.694570706,125.0,Synthetic_1_1,1,0.06688963210702341
0.06097376169587329,0.18405016659005252,0.3678745568796185,3.032859293851322,2.990443449947383,0.032859293851321934,0.06108664984611656,1.2565718587702643,5.219475233917466,7.441208230839797,3032.859293851322,15328592.93851322,3838.7538237201265,5199413.526112797,0.06179469502179674,0.18478892803995328,0.3689826990544696,3.0410686271105565,3.031490116243555,0.04106862711055642,0.061497116509078284,1.2582137254221113,5.235893900435935,7.465836230617501,3041.0686271105565,15410686.271105563,3851.0678236089784,5240460.192408969,125.0,Synthetic_1_1,1,0.07023411371237458
0.06138000176644729,0.18407247709465394,0.3680774259846199,3.0374645797057425,3.0053681127955407,0.03746457970574211,0.06134623766410333,1.2574929159411483,5.227600035328946,7.454524788611011,3037.464579705742,15374645.797057422,3845.160080260954,5224112.1961875735,0.060494252878525896,0.18557386205174503,0.37032950342025656,3.0286070908265286,2.961080668399471,0.028607090826528146,0.06090336322014263,1.2557214181653056,5.209885057570517,7.42795232197337,3028.607090826528,15286070.908265281,3831.8738469421332,5179824.751791503,125.0,Synthetic_1_1,1,0.07357859531772575
0.06000179977738105,0.1871291402632104,0.3728335323402074,3.0242140565994036,2.9310384213675245,0.024214056599403896,0.06071417387048778,1.2548428113198808,5.20003599554762,7.414319472957376,3024.214056599404,15242140.56599404,3824.7826233606443,5159531.821458559,0.06351893523927997,0.18846441844215442,0.3748364496086234,3.059385411218393,3.1068951944624703,0.05938541121839307,0.06247274160143724,1.2618770822436787,5.270378704785599,7.519833536814344,3059.385411218393,15593854.11218393,3877.539655289128,5335388.594553504,125.0,Synthetic_1_1,1,0.07692307692307693
0.06099738996130812,0.18571408350655028,0.3708837842885754,3.034689952018962,2.9753666353933186,0.03468995201896222,0.061269581323570715,1.2569379904037925,5.219947799226162,7.4453394256975765,3034.6899520189622,15346899.520189622,3839.994794249179,5213583.539359025,0.060535755304333604,0.1866373528204993,0.37226868825949894,3.030073605449217,2.9522849025445925,0.030073605449217028,0.061038763995083456,1.2560147210898434,5.210715106086672,7.431490385988341,3030.0736054492168,15300736.05449217,3833.0702743945612,5190501.8065102985,125.0,Synthetic_1_1,1,0.0802675585284281
0.06176908191795748,0.18519632316416254,0.37028172373861523,3.0429152459639885,3.0084687771674887,0.04291524596398829,0.061713620623102546,1.2585830491927978,5.23538163835915,7.4696540508212,3042.915245963988,15429152.459639883,3851.831062925916,5256382.249886831,0.06044397071545988,0.18740285521031827,0.3735915218078488,3.0296641339390122,2.942213217042609,0.029664133939012308,0.06105106502185375,1.2559328267878025,5.208879414309197,7.429900714746273,3029.6641339390126,15296641.339390123,3831.9543948884516,5190126.689761952,125.0,Synthetic_1_1,1,0.08361204013377926
0.06062472603015839,0.18762914597758668,0.37410729837775103,3.031968325095342,2.945737902291045,0.031968325095342184,0.06120022281886954,1.2563936650190684,5.212494520603167,7.436498976980558,3031.968325095342,15319683.250953423,3834.9090093821437,5203319.886346277,0.06293383048108075,0.1876433805697422,0.3741286502659843,3.055059369604566,3.0611931248371635,0.055059369604565894,0.06235477504433073,1.261011873920913,5.258676609621615,7.50577211050823,3055.0593696045657,15550593.69604566,3869.5455761459793,5318775.108892395,125.0,Synthetic_1_1,1,0.08695652173913043
0.06227016337707261,0.18643479211287214,0.37249388620739865,3.0489074818556974,3.0224665952740652,0.04890748185569752,0.06208231436789977,1.2597814963711396,5.245403267541453,7.487049554899448,3048.9074818556974,15489074.818556974,3859.816072281874,5289687.910950728,0.06268612805268987,0.1872667214641067,0.3737417802342504,3.05306712861187,3.0432648290549285,0.05306712861187016,0.06229029670570841,1.260613425722374,5.253722561053798,7.499528495167966,3053.06712861187,15530671.286118701,3866.055542416133,5310486.144731591,125.0,Synthetic_1_1,1,0.0903010033444816
0.061413769846004336,0.187244502987607,0.37388836728529523,3.0408163555757284,2.97407417506663,0.04081635557572833,0.06171408919096374,1.2581632711151458,5.228275396920087,7.462557180739362,3040.8163555757287,15408163.555757284,3847.1777106211175,5250904.5203535585,0.0626385283529753,0.1872914652418737,0.3739588106666953,3.053063940645438,3.035312100415178,0.053063940645437936,0.062326468444449216,1.2606127881290876,5.252770567059506,7.499299935948491,3053.063940645438,15530639.406454379,3865.5490882256818,5312142.445702106,125.0,Synthetic_1_1,1,0.09364548494983277
0.061843867464158785,0.18699007114144273,0.3736884485330922,3.045578045779659,2.9899772615865716,0.04557804577965921,0.061989714339055424,1.2591156091559317,5.2368773492831755,7.476671636064284,3045.578045779659,15455780.457796592,3853.818573686211,5276385.212175888,0.06276390672321634,0.18766337466038474,0.37469840381150515,3.054778438370235,3.0359792245394495,0.05477843837023477,0.062449733968584206,1.2609556876740469,5.255278134464327,7.504272813836011,3054.7784383702347,15547784.383702349,3867.6191625720744,5322387.175128766,125.0,Synthetic_1_1,1,0.09698996655518395
0.0616562289771285,0.18797721999253247,0.37535273337283553,3.044150157957974,2.974965004583018,0.04415015795797359,0.061957082283243196,1.2588300315915948,5.2331245795425705,7.472266225207434,3044.1501579579735,15441501.579579735,3851.17506971288,5270918.013870135,0.062245688816510984,0.1867983003137675,0.3735843538546881,3.0500447563517987,3.0044379965521424,0.05004475635179841,0.06225181220293444,1.2600089512703596,5.24491377633022,7.489950020388909,3050.0447563517987,15500447.563517984,3860.0169673036175,5300391.005839259,125.0,Synthetic_1_1,1,0.10033444816053512
0.06423382216618313,0.19084918831404044,0.3798460984435719,3.0703622467280325,3.0981862994394835,0.07036224672803253,0.06330768307392867,1.2640724493456066,5.284676443323662,7.550830104802236,3070.3622467280325,15703622.467280326,3889.991530627166,5403650.698523106,0.06148428961018837,0.18893914068799422,0.37698102700450264,3.0428669211680845,2.960709671639745,0.042866921168084826,0.061932916795931284,1.258573384233617,5.2296857922037665,7.468344128122393,3042.866921168085,15428669.211680848,3848.748542287244,5266174.070723367,125.0,Synthetic_1_1,1,0.10367892976588629
0.062492901609926106,0.18754619095346797,0.375078884682198,3.0533767334382396,3.005454375194695,0.05337673343823939,0.06249965022229507,1.2606753466876477,5.249858032198523,7.499851036644424,3053.3767334382396,15533767.334382394,3864.0115884516736,5320395.372876816,0.06258220339285776,0.18767080562037955,0.3752658066825654,3.054269751267556,3.009919464341278,0.05426975126755599,0.0625443011137609,1.2608539502535112,5.251644067857155,7.502530090132374,3054.269751267556,15542697.51267556,3865.3511151956486,5324860.462023399,125.0,Synthetic_1_1,1,0.10702341137123746
0.06157480178861689,0.19001296001063014,0.3789682090923044,3.0446068371987356,2.9538364496960683,0.04460683719873531,0.06210365725309484,1.258921367439747,5.231496035772338,7.473569180834234,3044.6068371987353,15446068.371987354,3850.355071851615,5278218.132481971,0.061955351006060685,0.18925186157574256,0.377826561439973,3.048412329373173,2.9728639105682575,0.04841232937317319,0.06229393186181674,1.2596824658746346,5.239107020121213,7.484985657357548,3048.412329373173,15484123.293731732,3856.0633101132717,5297245.59335416,125.0,Synthetic_1_1,1,0.11036789297658862
0.0635824432384966,0.1899247848033866,0.37902702469467,3.065081636412002,3.0484790372527204,0.06508163641200179,0.063171170782445,1.2630163272824004,5.271648864769932,7.535072280418833,3065.081636412002,15650816.364120018,3880.5655984307114,5382264.369350979,0.06373501805981116,0.1902299344460157,0.3794847491586137,3.0666073846251476,3.0561077783184487,0.06660738462514741,0.06324745819310228,1.2633214769250296,5.274700361196223,7.53964952505827,3066.6073846251475,15666073.846251473,3882.85422075043,5389893.110416707,125.0,Synthetic_1_1,1,0.11371237458193979
0.061667724835173604,0.19110739275537592,0.38099394186078084,3.046319991593935,2.946977562740844,0.04631999159393525,0.062278146660159114,1.2592639983187872,5.2333544967034715,7.478917429906654,3046.319991593935,15463199.915939353,3851.921458962809,5290128.3860633215,0.06274151110364248,0.18895982021843816,0.37777258305537414,3.0570578542786238,3.000666876164288,0.057057854278624094,0.06281503979439355,1.261411570855725,5.254830222072849,7.511131017960721,3057.057854278624,15570578.54278624,3868.0282529898423,5343817.699486765,125.0,Synthetic_1_1,1,0.11705685618729096
0.06322739974216665,0.1894733356314952,0.37873780766798565,3.0622893048463684,3.019170158966313,0.062289304846368625,0.06312296794466427,1.2624578609692736,5.2645479948433325,7.527007353736618,3062.289304846369,15622893.048463685,3875.3737566006566,5371647.193128164,0.06219303895036938,0.1907066028350707,0.38058770847334894,3.051945696928396,2.9674521193764494,0.05194569692839596,0.06260578754876564,1.2603891393856792,5.243860779007387,7.4959765299827,3051.945696928396,15519456.969283959,3859.8583447236974,5319929.153538301,125.0,Synthetic_1_1,1,0.12040133779264214
0.06119014427252169,0.19336878343696393,0.3847778967500481,3.042276208460199,2.911491109680322,0.0422762084601989,0.06216997933446158,1.2584552416920398,5.223802885450434,7.4672024721396655,3042.276208460199,15422762.084601989,3844.8524397805995,5273253.951999991,0.06282842855474847,0.19009221487251035,0.3798630439033677,3.0586590512824667,2.993405323791661,0.05865905128246672,0.06298912147557496,1.2617318102564934,5.256568571094969,7.516351000606469,3058.659051282467,15586590.512824668,3869.426704014001,5355168.1661113305,125.0,Synthetic_1_1,1,0.12374581939799331
0.06195423039985907,0.19250362144406935,0.38367905683924025,3.0502632900126883,2.9438544750658906,0.050263290012687936,0.06261832342430829,1.2600526580025377,5.239084607997182,7.491451076483347,3050.263290012688,15502632.900126878,3856.33138986853,5314861.600565111,0.06369534790303312,0.19067311225482372,0.3809332930553718,3.0676744650444285,3.0309103502245933,0.06767446504442848,0.06348888217589531,1.2635348930088859,5.273906958060662,7.543684601578568,3067.6744650444284,15676744.650444284,3882.448152416141,5401917.475723814,125.0,Synthetic_1_1,1,0.12709030100334448
0.06361321688926169,0.19064278943191593,0.38108871762796276,3.0671860036630387,3.020938648215746,0.06718600366303906,0.06351478627132713,1.2634372007326078,5.272264337785233,7.542560063211776,3067.186003663039,15671860.03663039,3881.2137881032545,5401147.409619543,0.0628526311005886,0.19137651606578562,0.3821893075787673,3.059580145776308,2.9829093587820914,0.059580145776308074,0.06313449337699058,1.2619160291552616,5.257052622011772,7.519742489551583,3059.580145776308,15595801.457763081,3869.805001273158,5363118.120185888,125.0,Synthetic_1_1,1,0.13043478260869565
0.06429011207407691,0.1921318696422353,0.38352527270447523,3.0742742979069773,3.048894493905223,0.07427429790697751,0.0639208787840792,1.2648548595813955,5.285802241481537,7.5642198171631225,3074.2742979069776,15742742.979069775,3891.3445572283595,5438261.121641912,0.06272942509851508,0.19229937727337734,0.3837765341511883,3.058667428151359,2.9708601451271313,0.05866742815135909,0.06314053529629829,1.2617334856302718,5.254588501970301,7.517399207896267,3058.667428151359,15586674.28151359,3867.934252594932,5360226.772863819,125.0,Synthetic_1_1,1,0.13377926421404682
0.06385966787175881,0.19140763533408645,0.3826439023869829,3.0702755557215986,3.02146004931651,0.0702755557215987,0.06377398373116383,1.26405511114432,5.277193357435176,7.552673032058453,3070.2755557215987,15702755.557215987,3884.844771709488,5419939.651517692,0.06393198680206076,0.19155227319469034,0.38286085917788876,3.0709987450246183,3.0250759958316067,0.07099874502461812,0.0638101431963148,1.2641997490049237,5.278639736041216,7.554842599967511,3070.998745024618,15709987.450246181,3885.9295556640172,5423555.598032789,125.0,Synthetic_1_1,1,0.13712374581939799
0.0637106834175517,0.19171029166459624,0.3833049350468043,3.069077630888492,3.0080757056542624,0.06907763088849217,0.06376850755874582,1.2638155261776984,5.274213668351034,7.54958381952595,3069.077630888492,15690776.30888492,3882.5462122190256,5415622.268154835,0.06407129827104867,0.19196892824203723,0.38369288991296574,3.072683779423462,3.0261064483291107,0.07268377942346181,0.0639488149854943,1.2645367558846923,5.281425965420973,7.560402265130859,3072.6837794234616,15726837.794234617,3887.9554350214803,5433653.010829683,125.0,Synthetic_1_1,1,0.14046822742474915
0.06366465202241656,0.19249947454519611,0.38469784539480295,3.068895317559157,2.9998165559726893,0.06889531755915727,0.06381520387021121,1.2637790635118313,5.273293040448331,7.549597117852555,3068.8953175591573,15688953.175591573,3881.771069984221,5416382.942310837,0.06345881254263472,0.1929111535047598,0.38531536383414844,3.066836922761339,2.989524581983597,0.06683692276133886,0.06371228413032029,1.2633673845522677,5.269176250852694,7.5434219334591,3066.836922761339,15668369.22761339,3878.6834777874933,5406090.968321745,125.0,Synthetic_1_1,1,0.14381270903010032
0.06262806369033488,0.19527680102284173,0.38907508005531605,3.0587933754140515,2.942007520970786,0.05879337541405147,0.06336732468551859,1.2617586750828103,5.252561273806697,7.5199077675170685,3058.7933754140513,15587933.754140515,3866.1164845257595,5367545.4723879825,0.06363554737508398,0.19326183365334354,0.38605262900106874,3.0688682122615423,2.992381705208241,0.06886821226154252,0.06387106652789315,1.2637736424523085,5.272710947501679,7.550132278059542,3068.8682122615423,15688682.122615427,3881.228739796996,5417919.6566254385,125.0,Synthetic_1_1,1,0.1471571906354515
0.06352899155710796,0.19418619571329745,0.3876525472182002,3.0680523940364544,2.9810526708616614,0.06805239403645426,0.06388891366130532,1.263610478807291,5.270579831142159,7.5483581043682655,3068.052394036454,15680523.940364541,3879.503340218561,5415512.806302672,0.06448088570286031,0.1932106071712233,0.38618916440508894,3.0775713354939778,3.0286473781492784,0.07757133549397771,0.0643648607341815,1.2655142670987956,5.289617714057206,7.576914928740836,3077.5713354939776,15775713.354939777,3893.781752404846,5463107.51359029,125.0,Synthetic_1_1,1,0.1505016722408027
0.06393188152188548,0.19409883842045533,0.3877370380699509,3.072316689213479,2.9951747068775907,0.07231668921347906,0.06416220090736537,1.2644633378426957,5.278637630437709,7.561881648585016,3072.316689213479,15723166.892134791,3885.3981107432955,5438506.522990473,0.06294443595134794,0.1960737295615304,0.3906993747815635,3.062442233508104,2.945802428350714,0.062442233508103684,0.0636684781220966,1.2624884467016206,5.258888719026959,7.5322582814688905,3062.442233508104,15624422.335081037,3870.5864271852324,5389134.244463596,125.0,Synthetic_1_1,1,0.15384615384615385
0.06559477595379382,0.19572720563516255,0.3903972890441062,3.0891665399879416,3.0722761465293646,0.08916653998794166,0.06506621484068437,1.2678333079975883,5.311895519075876,7.613219815889563,3089.1665399879416,15891665.399879416,3910.1712146641867,5524428.017665461,0.06313018995319834,0.19642788873147785,0.39144831368857913,3.0645206799819866,2.9490468464995914,0.06452067998198696,0.06383392184038662,1.2629041359963975,5.2626037990639665,7.539282235871699,3064.520679981987,15645206.79981987,3873.2024246552546,5401198.717635687,125.0,Synthetic_1_1,1,0.15719063545150502
0.06502786896996768,0.19473998862033454,0.38913635895110066,3.0837037414241126,3.0378670874350453,0.08370374142411272,0.06485605982518346,1.2667407482848225,5.300557379399353,7.597678575903022,3083.7037414241126,15837037.414241128,3901.475344577641,5498786.265648992,0.06396580645914679,0.1954896404837025,0.39026083674615253,3.0730831163159036,2.9847639618940005,0.07308311631590374,0.064325028569773,1.2646166232631808,5.279316129182935,7.565816700578395,3073.0831163159037,15730831.163159037,3885.5444069153273,5445683.1401079465,125.0,Synthetic_1_1,1,0.1605351170568562
0.0630692857539967,0.1980230580388037,0.3942830759222447,3.0643093977774765,2.933854173168763,0.06430939777747634,0.06395080583167806,1.2628618795554951,5.261385715079934,7.540401831713495,3064.309397777476,15643093.977774763,3871.882156866883,5403486.788218486,0.06461887875764759,0.19492387203150194,0.38963429691129203,3.079805327813985,3.0113338233513076,0.07980532781398521,0.06472560233350351,1.2659610655627969,5.292377575152951,7.586889621823021,3079.805327813985,15798053.278139852,3895.1260519216466,5480966.43840103,125.0,Synthetic_1_1,1,0.16387959866220736
